ID,Node
465,"[2833.1919548795368, 680.4341622907672, 176]"
465,"[2798.5437226013955, 724.9818895055198, 84]"
465,"[2831.0706345359768, 733.4671708797583, 103]"
465,"[2847.3340905032674, 670.5346673541555, 126]"
465,"[2842.3843430349616, 665.5849198858498, 141]"
465,"[2787.230014102411, 828.2194795587557, 73]"
465,"[2798.5437226013955, 797.1067811865476, 86]"
465,"[2831.0706345359768, 613.2590180780452, 132]"
465,"[2829.656420973604, 618.9158723275376, 151]"
465,"[2785.108693758851, 776.6006845321376, 60]"
466,"[1291.6991718928628, 2309.6081861445728, 62]"
466,"[1322.8118702650709, 2163.944189220144, 50]"
466,"[1273.3143955820126, 2322.336108205931, 42]"
466,"[1327.0545109521902, 2245.9685758377836, 66]"
466,"[1292.4062786740492, 2328.7000692366096, 75]"
466,"[1299.4773464859147, 2133.5385976291227, 32]"
466,"[1310.0839482037131, 2302.5371183327075, 75]"
466,"[1269.77886167608, 2337.185350610848, 42]"
466,"[1259.879366739468, 2358.3985540464446, 35]"
466,"[1278.2641430503184, 2354.1559133593255, 75]"
466,"[1302.305773610661, 2117.9822484430188, 35]"
466,"[1274.7286091443857, 2349.2061658910197, 65]"
466,"[1336.2468991076153, 2235.3619741199855, 72]"
466,"[1270.4859684572664, 2340.720884516781, 57]"
466,"[1295.2347057987956, 2297.5873708644012, 63]"
466,"[1322.1047634838842, 2277.788380991178, 73]"
466,"[1302.3057736106612, 2294.7589437396555, 66]"
466,"[1320.6905499215113, 2259.403604680328, 69]"
466,"[1301.5986668294745, 2183.7431790933674, 36]"
466,"[1276.1428227067588, 2346.377738766273, 65]"
466,"[1293.8204922364225, 2324.4574285494905, 66]"
466,"[1319.2763363591382, 2195.7639943735385, 52]"
466,"[1314.3265888908325, 2122.9319959113245, 38]"
466,"[1272.607288800826, 2354.1559133593255, 73]"
466,"[1257.7580463959084, 2350.6203794533926, 34]"
466,"[1263.4149006454008, 2330.821389580169, 39]"
466,"[1262.0006870830277, 2333.649816704916, 53]"
466,"[1305.1342007354071, 2180.2076451874345, 37]"
466,"[1307.2555210789667, 2155.4589078459057, 34]"
466,"[1332.004258420496, 2177.379218062689, 48]"
466,"[1324.9331906086306, 2222.6340520586273, 56]"
466,"[1282.5067837374377, 2304.658438676267, 50]"
466,"[1297.3560261423552, 2139.9025586598013, 32]"
466,"[1272.607288800826, 2317.386360737625, 47]"
466,"[1290.9920651116763, 2299.0015844267746, 66]"
466,"[1313.6194821096458, 2139.195451878615, 34]"
467,"[2657.1223663640862, 925.8002153624993, 175]"
467,"[2653.5868324581534, 817.6128778409575, 183]"
467,"[2649.3441917710343, 830.3407999023153, 177]"
467,"[2655.708152801713, 864.9890321804562, 171]"
467,"[2656.4152595828996, 874.1814203358813, 168]"
467,"[2667.0218613006978, 870.6458864299485, 168]"
467,"[2655.708152801713, 860.7463914933369, 184]"
467,"[2649.3441917710343, 811.956023591465, 180]"
467,"[2652.1726188957805, 871.3529932111351, 185]"
467,"[2652.8797256769667, 864.9890321804562, 175]"
467,"[2660.657900270019, 871.3529932111351, 188]"
467,"[2652.1726188957805, 879.8382745853737, 169]"
467,"[2640.151803615609, 807.0062761231593, 189]"
467,"[2664.1934341759516, 874.8885271170678, 191]"
467,"[2647.2228714274743, 809.8347032479054, 193]"
467,"[2659.243686707646, 905.2941187080894, 189]"
467,"[2657.1223663640862, 816.9057710597708, 190]"
467,"[2669.850288425444, 934.2854967367377, 179]"
467,"[2668.436074863071, 945.5992052357226, 176]"
467,"[2651.465512114594, 852.2611101190982, 194]"
468,"[2592.7756492761105, 855.796644025031, 90]"
468,"[2590.654328932551, 893.2733034279181, 94]"
468,"[2603.3822509939087, 833.8763338082481, 92]"
473,"[2259.02124855606, 1346.528750168495, 59]"
473,"[2280.9415587728427, 1333.0937213259506, 54]"
473,"[2289.4268401470813, 1294.9099551418772, 65]"
473,"[2291.5481604906413, 1231.9774516162743, 39]"
473,"[2295.7908011777604, 1241.876946552886, 52]"
473,"[2288.0126265847084, 1173.287588777791, 45]"
473,"[2290.133946928268, 1190.9652583074546, 54]"
473,"[2288.719733365895, 1166.9236277471118, 48]"
473,"[2282.355772335216, 1283.5962466428923, 62]"
473,"[2289.4268401470813, 1232.684558397461, 38]"
473,"[2275.991811304537, 1298.4454890478098, 51]"
473,"[2286.598413022335, 1163.3880938411792, 43]"
473,"[2304.276082551999, 1196.6221125569468, 43]"
473,"[2287.3055198035217, 1330.972400982391, 58]"
473,"[2297.91212152132, 1195.9150057757604, 44]"
473,"[2288.0126265847084, 1217.128209211357, 35]"
473,"[2275.991811304537, 1289.9602076735714, 64]"
473,"[2285.184199459962, 1309.052090765608, 54]"
473,"[2294.3765876153875, 1207.9358210559317, 50]"
473,"[2278.113131648097, 1282.1820330805192, 50]"
473,"[2290.133946928268, 1258.847509301363, 61]"
473,"[2264.6781028055525, 1342.2861094813757, 63]"
473,"[2288.719733365895, 1260.2617228637362, 50]"
473,"[2293.669480834201, 1280.767819518146, 50]"
473,"[2283.0628791164027, 1227.7348109291552, 38]"
473,"[2294.376587615387, 1253.1906550518709, 55]"
475,"[519.538566837153, 2944.5900756500923, 39]"
475,"[524.4883143054587, 2970.753026553995, 47]"
475,"[527.3167414302052, 3010.3510063004414, 50]"
475,"[540.0446634915625, 2935.3976874946675, 44]"
475,"[534.3878092420705, 3003.279938488576, 54]"
475,"[529.4380617737647, 3012.472326644001, 51]"
475,"[532.2664888985105, 2975.7027740223007, 49]"
475,"[520.9527803995259, 2968.6317062104354, 41]"
476,"[496.20404305799707, 3113.588596353677, 47]"
476,"[479.94058709070623, 3036.513957204344, 28]"
476,"[477.8192667471467, 3113.5885963536775, 37]"
476,"[496.20404305799684, 3061.262694545873, 43]"
476,"[488.42586846494487, 2977.1169875846736, 29]"
476,"[490.5471888085042, 3096.6180336052003, 40]"
476,"[508.22485833816813, 3069.040869138925, 45]"
476,"[503.2751108698626, 3034.392636860784, 45]"
476,"[490.5471888085044, 3047.120558922142, 35]"
476,"[497.6182566203702, 3049.948986046888, 43]"
476,"[467.2126650293485, 3054.898733515194, 21]"
476,"[477.8192667471467, 3058.4342674211266, 34]"
477,"[2493.0735931288073, 1033.2804461028545, 74]"
477,"[2466.910642224905, 1094.798736066084, 50]"
477,"[2464.0822151001585, 1128.7398615630384, 27]"
477,"[2474.6888168179566, 1057.322076663197, 27]"
477,"[2471.153282912024, 1070.7571055057415, 27]"
477,"[2495.194913472367, 1070.7571055057415, 62]"
477,"[2488.1238456605015, 1055.2007563196375, 69]"
477,"[2461.960894756599, 1119.5474734076133, 45]"
477,"[2461.2537879754127, 1073.5855326304877, 44]"
477,"[2487.416738879315, 1068.635785162182, 70]"
477,"[2498.7304473782997, 1002.1677477306464, 48]"
477,"[2495.194913472367, 1042.4728342582796, 37]"
477,"[2482.466991411009, 1067.9286783809953, 74]"
477,"[2496.6091270347397, 1033.987552884041, 71]"
477,"[2513.579689783217, 992.9753595752213, 48]"
477,"[2483.881204973382, 1050.9581156325182, 36]"
477,"[2500.8517677218592, 1052.3723291948913, 72]"
477,"[2496.6091270347397, 1041.0586206959065, 74]"
477,"[2484.5883117545686, 1077.1210665364204, 64]"
477,"[2490.245166004061, 1016.3098833543773, 47]"
477,"[2500.8517677218592, 1026.9164850721754, 78]"
477,"[2489.5380592228744, 1059.4433970067566, 69]"
477,"[2523.4791847198285, 943.4778848921629, 51]"
477,"[2507.215728752538, 988.0256121069154, 56]"
477,"[2459.8395744130394, 1132.9825022501577, 37]"
477,"[2474.688816817957, 1079.9494936611666, 52]"
477,"[2513.579689783217, 951.9631662664015, 45]"
477,"[2493.0735931288073, 1050.2510088513316, 38]"
477,"[2493.0735931288073, 1094.0916292848974, 66]"
477,"[2496.6091270347397, 1014.1885630108177, 40]"
477,"[2449.940079476428, 1116.0119395016804, 28]"
477,"[2461.2537879754127, 1080.656600442353, 46]"
477,"[2458.4253608506665, 1116.0119395016804, 23]"
477,"[2498.7304473782997, 1060.1505037879433, 71]"
477,"[2496.6091270347397, 1093.384522503711, 64]"
477,"[2462.6680015377856, 1077.828173317607, 27]"
477,"[2483.1740981921953, 1095.5058428472707, 65]"
477,"[2474.6888168179566, 1058.7362902255702, 39]"
477,"[2503.6801948466054, 1000.0464273870867, 52]"
477,"[2466.2035354437185, 1108.2337649086285, 27]"
478,"[701.9721163832819, 2790.4407973514253, 169]"
478,"[713.9929316634536, 2744.4788565742992, 170]"
478,"[690.6584078842975, 2797.5118651632906, 167]"
478,"[709.0431841951477, 2801.75450585041, 168]"
478,"[710.457397757521, 2740.943322668367, 165]"
478,"[709.0431841951479, 2781.955515977186, 171]"
478,"[694.9010485714168, 2796.0976516009173, 168]"
480,"[2314.882684269797, 1408.0470401317248, 283]"
480,"[2329.7319266747145, 1452.594767346477, 294]"
480,"[2313.468470707424, 1399.5617587574861, 280]"
480,"[2313.468470707424, 1402.3901858822323, 283]"
480,"[2310.640043582678, 1396.73333163274, 280]"
480,"[2333.974567361834, 1257.4332957389902, 298]"
480,"[2318.4182181757296, 1298.4454890478098, 288]"
480,"[2313.468470707424, 1228.4419177103416, 290]"
480,"[2317.7111113945434, 1458.9587283771561, 293]"
483,"[2034.1612921387377, 1475.2221843444468, 280]"
483,"[2060.32424304264, 1516.941484434453, 292]"
483,"[2024.9689039833127, 1495.7282809988567, 275]"
483,"[2013.655195484328, 1525.4267658086915, 275]"
483,"[2031.3328650139915, 1463.908475845462, 280]"
483,"[2030.625758232805, 1539.5689014324225, 278]"
483,"[2020.7262632961933, 1485.828786062245, 275]"
483,"[2009.4125547972087, 1538.1546878700494, 272]"
483,"[2037.6968260446706, 1481.5861453751256, 279]"
483,"[2049.010534543655, 1509.8704166225875, 290]"
484,"[1274.0215023631993, 2216.977197809135, 222]"
484,"[1269.0717548948933, 2207.78480965371, 210]"
484,"[1263.414900645401, 2230.4122266516792, 212]"
487,"[2447.1116523516816, 1050.9581156325182, 208]"
487,"[2452.768506601174, 1046.715474945399, 211]"
487,"[2442.869011664562, 1043.8870478206527, 211]"
487,"[2445.6974387893083, 1082.0708140047263, 206]"
488,"[529.4380617737647, 3023.786035142986, 297]"
488,"[527.3167414302052, 2972.167240116368, 290]"
488,"[525.9025278678316, 3023.0789283617996, 276]"
488,"[525.9025278678321, 2997.6230842390833, 296]"
488,"[530.8522753361374, 2958.732211273824, 292]"
488,"[522.3669939618992, 3049.2418792657013, 297]"
489,"[2241.343579026396, 1258.1404025201766, 107]"
489,"[2231.4440840897846, 1300.5668093913696, 109]"
489,"[2222.2516959343593, 1285.7175669864519, 113]"
489,"[2235.6867247769037, 1272.2825381439075, 104]"
490,"[1240.7874836474316, 2264.353352148634, 147]"
490,"[1242.9088039909911, 2265.0604589298205, 139]"
490,"[1242.2016972098045, 2296.880264083215, 147]"
490,"[1235.8377361791256, 2276.374167428805, 136]"
490,"[1231.5950954920063, 2306.0726522386403, 145]"
490,"[1235.130629397939, 2251.625430087276, 143]"
491,"[1209.6747852752233, 2407.1889219483164, 281]"
491,"[1209.6747852752233, 2352.0345930157655, 277]"
491,"[1213.9174259623426, 2381.733077825601, 280]"
491,"[1201.8966106821713, 2359.812767608818, 273]"
491,"[1211.0889988375964, 2352.0345930157655, 272]"
491,"[1204.0179310257308, 2361.9340879523775, 276]"
491,"[1210.38189205641, 2390.925465981026, 272]"
491,"[1209.6747852752233, 2337.892457392035, 282]"
491,"[1207.5534649316637, 2368.298048983056, 285]"
491,"[1206.1392513692904, 2423.452377915607, 283]"
491,"[1213.210319181156, 2397.9965337928916, 279]"
491,"[1205.432144588104, 2390.218359199839, 274]"
491,"[1215.3316395247157, 2383.147291387974, 296]"
492,"[811.5736674671971, 2724.679866701076, 273]"
492,"[863.1924624938151, 2651.847868238862, 296]"
492,"[815.1092013731297, 2708.4164107337856, 273]"
492,"[814.4020945919433, 2693.567168328868, 265]"
492,"[863.1924624938151, 2647.6052275517427, 297]"
492,"[862.4853557126285, 2651.140761457675, 295]"
492,"[813.6949878107566, 2678.7179259239506, 284]"
492,"[871.6777438680535, 2656.0905089259813, 297]"
492,"[800.2599589682122, 2704.880876827853, 265]"
493,"[1519.387555434931, 2202.1279554042176, 245]"
493,"[1548.3789334635796, 2055.756851698602, 187]"
493,"[1529.2870503715428, 2221.9269452774406, 256]"
493,"[1523.6301961220504, 2103.1330060381006, 167]"
493,"[1538.479438526968, 2154.751801064719, 254]"
493,"[1526.4586232467966, 2022.5228329828344, 162]"
493,"[1539.1865453081543, 2098.8903653509815, 174]"
493,"[1549.7931470259527, 2072.7274144470794, 257]"
493,"[1521.5088757784906, 2212.7345571220158, 248]"
493,"[1555.4500012754452, 1986.4603871423205, 245]"
493,"[1503.8312062488271, 2207.78480965371, 235]"
493,"[1532.8225842774755, 2010.5020177026631, 181]"
493,"[1542.0149724329008, 1995.6527752977458, 194]"
493,"[1575.956097929855, 2006.9664837967305, 214]"
493,"[1539.893652089341, 2088.2837636331833, 172]"
493,"[1544.843399557647, 2032.4223279194462, 180]"
493,"[1534.943904621035, 2115.8609280994588, 260]"
493,"[1554.0357877130718, 2091.1121907579295, 269]"
493,"[1532.1154774962888, 2059.292385604535, 180]"
493,"[1520.8017689973044, 2142.7309857845476, 236]"
493,"[1520.0946622161177, 2192.9355672487927, 245]"
493,"[1532.1154774962893, 2154.0446942835324, 257]"
493,"[1535.6510114022217, 2011.9162312650365, 171]"
493,"[1555.4500012754452, 2041.6147160748715, 203]"
493,"[1548.3789334635794, 2043.0289296372443, 196]"
493,"[1535.6510114022217, 2125.053316254884, 244]"
493,"[1527.8728368091697, 2025.3512601075809, 171]"
493,"[1553.3286809318856, 2062.120812729281, 272]"
493,"[1565.3494962120567, 2034.5436482630057, 226]"
493,"[1537.0652249645948, 2076.9700551341984, 183]"
493,"[1534.2367978398486, 2076.9700551341984, 247]"
493,"[1529.2870503715428, 2176.672111281502, 255]"
493,"[1522.2159825596773, 2221.926945277441, 249]"
493,"[1548.3789334635794, 1997.7740956413054, 188]"
493,"[1533.5296910586621, 2080.5055890401313, 239]"
493,"[1509.4880604983193, 2185.1573926557403, 235]"
493,"[1510.195167279506, 2106.668539944034, 155]"
493,"[1527.8728368091697, 2004.1380566719845, 162]"
493,"[1559.6926419625645, 2068.4847737599603, 224]"
493,"[1515.8520215289982, 2188.692926561673, 243]"
493,"[1539.1865453081543, 2087.5766568519966, 182]"
493,"[1510.9022740606924, 2237.483294463545, 249]"
493,"[1541.307865651714, 2011.9162312650365, 187]"
493,"[1559.6926419625643, 2009.0878041402902, 220]"
493,"[1534.2367978398486, 2067.070560197587, 245]"
493,"[1527.8728368091697, 2100.304578913355, 233]"
493,"[1561.1068555249374, 1975.146678643336, 208]"
493,"[1519.387555434931, 2223.341158839814, 248]"
493,"[1558.9855351813778, 1984.3390667987608, 238]"
493,"[1529.2870503715428, 2111.6182874123397, 250]"
493,"[1537.7723317457815, 2019.6944058580882, 172]"
493,"[1554.7428944942585, 2096.0619382262353, 213]"
493,"[1556.1571080566316, 2028.1796872323268, 196]"
493,"[1574.5418843674818, 2031.008114357073, 211]"
493,"[1528.5799435903564, 2125.053316254884, 247]"
493,"[1529.9941571527293, 1986.4603871423205, 167]"
493,"[1541.307865651714, 2130.7101705043765, 258]"
493,"[1543.4291859952739, 2081.919802602504, 251]"
493,"[1522.923089340864, 2075.5558415718256, 158]"
493,"[1521.5088757784906, 2123.6391026925107, 233]"
493,"[1529.2870503715426, 2163.944189220144, 251]"
493,"[1536.3581181834084, 2086.1624432896238, 176]"
493,"[1523.6301961220504, 2104.547219600474, 240]"
493,"[1518.6804486537444, 1997.7740956413054, 162]"
493,"[1568.177923336803, 2009.0878041402902, 212]"
493,"[1547.671826682393, 2087.5766568519966, 181]"
493,"[1555.450001275445, 2050.0999974491097, 265]"
493,"[1551.2073605883256, 2096.769045007422, 271]"
493,"[1525.7515164656102, 2197.178207935912, 245]"
493,"[1513.7307011854386, 2206.3705960913367, 246]"
493,"[1543.4291859952737, 2016.8659787333422, 189]"
493,"[1539.1865453081546, 2059.292385604535, 182]"
493,"[1551.9144673695123, 2014.037551608596, 242]"
493,"[1552.621574150699, 2064.2421330728407, 214]"
493,"[1556.1571080566316, 2053.635531355043, 200]"
493,"[1546.9647199012065, 2055.756851698602, 259]"
493,"[1547.671826682393, 2004.1380566719843, 251]"
493,"[1572.420564023922, 1986.4603871423205, 232]"
493,"[1517.2662350913715, 2098.1832585697953, 159]"
493,"[1541.307865651714, 2106.6685399440335, 175]"
493,"[1532.8225842774755, 2126.467529817257, 245]"
493,"[1532.8225842774755, 2023.2299397640209, 170]"
493,"[1522.2159825596773, 2029.5939007947, 157]"
493,"[1528.5799435903564, 2149.0949468152266, 250]"
493,"[1526.4586232467966, 2079.0913754777584, 235]"
493,"[1542.0149724329008, 2040.9076092936848, 194]"
493,"[1546.9647199012065, 2038.7862889501253, 245]"
493,"[1553.3286809318854, 2090.4050839767433, 269]"
493,"[1515.144914747812, 2083.3340161648775, 154]"
493,"[1518.6804486537444, 2177.3792180626883, 242]"
494,"[2889.053390593274, 961.1555544218267, 197]"
494,"[2884.8107499061543, 732.0529573173852, 221]"
494,"[2916.6305550595494, 908.1225458328356, 254]"
494,"[2869.961507501237, 778.0148980945107, 185]"
494,"[2894.0031380615796, 1008.5317087613253, 191]"
494,"[2894.7102448427663, 773.065150626205, 214]"
494,"[2913.802127934803, 892.5661966467314, 246]"
494,"[2869.2544007200504, 699.526045382804, 207]"
494,"[2897.5386719675125, 794.2783540618013, 231]"
494,"[2920.8731957466684, 959.034234078267, 236]"
494,"[2903.195526217005, 867.8174593052024, 250]"
494,"[2910.2665940288703, 900.3443712397835, 263]"
494,"[2935.0153313703995, 973.1763697019979, 256]"
494,"[2895.4173516239525, 834.5834405894345, 258]"
494,"[2875.6183617507295, 959.034234078267, 195]"
494,"[2899.659992311072, 973.1763697019978, 208]"
494,"[2892.5889244992068, 898.2230508962239, 183]"
494,"[2867.8401871576775, 787.2072862499359, 193]"
494,"[2903.902632998191, 806.2991693419727, 209]"
494,"[2913.802127934803, 927.9215357060589, 261]"
494,"[2883.3965363437815, 747.6093065034893, 205]"
494,"[2910.973700810057, 903.8799051457163, 235]"
494,"[2872.7899346259833, 807.7133829043457, 181]"
494,"[2897.5386719675125, 843.7758287448597, 246]"
494,"[2915.216341497176, 918.0220407694471, 252]"
494,"[2892.5889244992068, 783.6717523440032, 226]"
494,"[2899.659992311072, 800.6423150924803, 227]"
494,"[2896.124458405139, 990.8540392316617, 204]"
494,"[2870.6686142824237, 805.5920625607862, 194]"
494,"[2922.2874093090413, 980.2474375138634, 240]"
494,"[2895.4173516239525, 790.7428201558687, 233]"
494,"[2900.3670990922583, 997.9251070435271, 220]"
494,"[2886.9320702497143, 978.8332239514903, 196]"
494,"[2886.2249634685277, 825.3910524340095, 248]"
494,"[2893.296031280393, 850.8468965567253, 266]"
494,"[2891.88181771802, 897.5159441150373, 184]"
494,"[2876.325468531916, 699.526045382804, 212]"
494,"[2915.216341497176, 905.2941187080894, 234]"
494,"[2912.38791437243, 953.3773798287746, 229]"
494,"[2901.074205873445, 831.7550134646884, 239]"
494,"[2870.6686142824237, 719.3250352560274, 201]"
494,"[2860.0620125646255, 684.6768029778865, 201]"
494,"[2888.346283812087, 899.637264458597, 187]"
494,"[2915.216341497176, 919.4362543318202, 219]"
494,"[2904.609739779378, 903.1727983645296, 248]"
494,"[2891.1747109368334, 831.7550134646883, 248]"
494,"[2913.0950211536165, 930.0428560496185, 232]"
494,"[2898.2457787486987, 828.9265863399422, 262]"
494,"[2917.3376618407356, 901.7585848021566, 252]"
494,"[2920.166088965482, 925.8002153624992, 260]"
494,"[2891.1747109368334, 821.8555185280768, 245]"
494,"[2898.2457787486987, 1004.2890680742059, 202]"
